step,amount,nameOrig,bankOrig,nameDest,bankDest
207,931.83,20919,swedbank,243,swedbank
207,724.94,40463,handelsbanken,35432,handelsbanken
207,408.85,5558,swedbank,74603,others
207,1136.28,27067,swedbank,51573,others
207,859.86,44886,others,96262,others
207,455.69,30261,handelsbanken,34443,handelsbanken
207,621.84,31100,handelsbanken,32628,handelsbanken
207,910.52,1148,swedbank,55204,others
207,933.46,3849,swedbank,4320,swedbank
207,1342.24,62890,others,48309,others
207,1291.31,38765,handelsbanken,30531,handelsbanken
207,1393.75,31169,handelsbanken,38506,handelsbanken
207,1059.98,43775,others,17219,swedbank
207,330.09,31079,handelsbanken,28940,handelsbanken
208,1192.73,40582,handelsbanken,36553,handelsbanken
208,1031.31,49806,others,44714,others
208,1123.34,31726,handelsbanken,38753,handelsbanken
208,828.41,33601,handelsbanken,79049,others
208,332.03,12718,swedbank,313,swedbank
208,1130.04,83180,others,48091,others
208,945.03,37342,handelsbanken,6099,swedbank
208,1044.55,45035,others,50518,others
208,1228.28,30645,handelsbanken,35911,handelsbanken
208,1202.78,38651,handelsbanken,29327,handelsbanken
208,1211.43,47963,others,878,swedbank
208,1165.95,23038,swedbank,39281,handelsbanken
208,993.71,35734,handelsbanken,35326,handelsbanken
208,783.22,76132,others,69353,others
208,1356.38,88640,others,29458,handelsbanken
208,866.74,82030,others,47494,others
208,341.08,17386,swedbank,3702,swedbank
208,602.55,38943,handelsbanken,32362,handelsbanken
208,373.77,38595,handelsbanken,39588,handelsbanken
208,328.16,21440,swedbank,4997,swedbank
208,6.85,99981,others,1880,swedbank
208,1282.01,76764,others,59310,others
208,191.87,2786,swedbank,6514,swedbank
208,866.84,16584,swedbank,49484,others
208,1333.85,29114,handelsbanken,35918,handelsbanken
208,1486.99,24537,swedbank,21175,swedbank
208,1148.78,32346,handelsbanken,32282,handelsbanken
208,760.37,40280,handelsbanken,29001,handelsbanken
208,640.2,5780,swedbank,20981,swedbank
208,1024.78,1363,swedbank,8827,swedbank
208,1336.0,34343,handelsbanken,16565,swedbank
208,256.26,29919,handelsbanken,22749,swedbank
208,843.86,21645,swedbank,7927,swedbank
208,1010.64,66016,others,53068,others
208,1436.97,48750,others,78362,others
208,1027.13,70737,others,10100,swedbank
208,1104.53,63583,others,70526,others
208,61.1,13904,swedbank,27558,swedbank
208,1148.74,95470,others,22659,swedbank
208,1566.15,4499,swedbank,52928,others
208,765.21,14130,swedbank,53784,others
208,1026.5,28485,handelsbanken,66560,others
208,175.08,33981,handelsbanken,28007,handelsbanken
208,1380.62,61398,others,88136,others
208,1577.41,48328,others,95468,others
208,593.02,41114,handelsbanken,35975,handelsbanken
208,1239.01,29650,handelsbanken,39336,handelsbanken
208,1359.74,69394,others,95497,others
208,1139.74,60714,others,37166,handelsbanken
208,869.45,57999,others,1573,swedbank
208,361.62,34185,handelsbanken,32772,handelsbanken
208,1203.5,86429,others,4279,swedbank
208,1075.62,82318,others,30102,handelsbanken
208,841.19,48117,others,69019,others
208,1143.21,38343,handelsbanken,40238,handelsbanken
208,956.3,86117,others,74779,others
208,1032.58,33017,handelsbanken,30116,handelsbanken
208,759.84,10271,swedbank,75523,others
208,383.08,83468,others,63984,others
208,620.18,78273,others,5529,swedbank
208,703.2,37958,handelsbanken,32455,handelsbanken
208,847.55,61194,others,51449,others
208,1700.98,8361,swedbank,65490,others
208,634.53,99252,others,58292,others
208,446.19,35259,handelsbanken,38598,handelsbanken
208,206.38,88096,others,99184,others
208,655.5,17127,swedbank,42033,others
208,927.98,94369,others,69044,others
208,822.03,37452,handelsbanken,26144,swedbank
208,420.63,39660,handelsbanken,35986,handelsbanken
208,1210.55,30179,handelsbanken,38980,handelsbanken
208,825.75,60489,others,18568,swedbank
208,1054.95,73519,others,77025,others
208,1143.97,10860,swedbank,22772,swedbank
209,1089.68,31590,handelsbanken,33729,handelsbanken
209,951.76,7568,swedbank,13635,swedbank
209,591.9,41139,handelsbanken,36648,handelsbanken
209,1402.66,28054,handelsbanken,38941,handelsbanken
209,71.49,7919,swedbank,30775,handelsbanken
209,1478.94,6859,swedbank,30480,handelsbanken
209,144.86,94940,others,15411,swedbank
209,856.06,75500,others,67867,others
209,477.78,38069,handelsbanken,28255,handelsbanken
209,816.69,28714,handelsbanken,40906,handelsbanken
209,657.74,15193,swedbank,65984,others
209,725.5,84920,others,70634,others
209,926.27,36637,handelsbanken,40606,handelsbanken
209,957.31,95121,others,82400,others
209,984.59,24268,swedbank,45785,others
209,844.43,47570,others,25390,swedbank
209,996.05,24721,swedbank,26440,swedbank
209,807.66,96395,others,15564,swedbank
209,490.26,43677,others,64011,others
209,1448.36,19980,swedbank,26511,swedbank
209,422.15,19149,swedbank,48656,others
209,681.23,93551,others,25906,swedbank
209,759.88,56103,others,18801,swedbank
209,146.33,33080,handelsbanken,73770,others
209,845.45,22472,swedbank,25166,swedbank
209,922.43,36643,handelsbanken,32573,handelsbanken
209,359.98,30223,handelsbanken,36066,handelsbanken
209,163.38,99760,others,23728,swedbank
209,1015.83,80326,others,31555,handelsbanken
209,984.55,75187,others,79165,others
209,590.11,12412,swedbank,99149,others
209,832.16,40825,handelsbanken,38160,handelsbanken
209,819.87,29738,handelsbanken,33159,handelsbanken
209,590.7,27310,swedbank,26277,swedbank
209,300.97,33891,handelsbanken,28913,handelsbanken
209,1172.47,37161,handelsbanken,41130,handelsbanken
209,127.0,1829,swedbank,21145,swedbank
209,878.03,72919,others,80696,others
209,258.46,34738,handelsbanken,40801,handelsbanken
209,931.83,72845,others,61231,others
209,506.41,7525,swedbank,73710,others
209,662.83,70547,others,17693,swedbank
209,1171.1,28404,handelsbanken,31890,handelsbanken
209,447.76,35075,handelsbanken,93872,others
209,1098.11,27419,swedbank,45069,others
209,783.23,20659,swedbank,45069,others
209,378.89,81811,others,17441,swedbank
209,1025.41,4533,swedbank,39548,handelsbanken
209,985.12,38520,handelsbanken,36868,handelsbanken
209,824.66,34119,handelsbanken,16420,swedbank
209,1120.59,18622,swedbank,54552,others
209,1742.04,88701,others,18281,swedbank
209,1452.77,22119,swedbank,65658,others
209,1312.42,8163,swedbank,81202,others
209,1048.89,80833,others,28792,handelsbanken
209,1738.03,89611,others,76993,others
209,967.5,58788,others,37293,handelsbanken
209,832.65,34099,handelsbanken,36478,handelsbanken
209,1475.88,24010,swedbank,19503,swedbank
209,1172.13,93745,others,61138,others
209,996.64,98339,others,63865,others
209,422.26,35445,handelsbanken,36487,handelsbanken
209,1156.69,53598,others,8657,swedbank
209,2241.55,81142,others,19873,swedbank
209,1198.14,1060,swedbank,87699,others
209,1171.05,20292,swedbank,38892,handelsbanken
209,965.81,55752,others,88628,others
209,691.66,65489,others,62585,others
209,978.83,35193,handelsbanken,87482,others
209,1145.22,1820,swedbank,9330,swedbank
209,562.76,19658,swedbank,24489,swedbank
209,1577.3,20216,swedbank,60553,others
210,231.61,30627,handelsbanken,34997,handelsbanken
210,1162.38,32460,handelsbanken,58087,others
210,947.86,82691,others,55229,others
210,1242.32,24182,swedbank,48839,others
210,346.54,35532,handelsbanken,39046,handelsbanken
210,615.5,55618,others,67390,others
210,1139.77,20352,swedbank,69980,others
210,1788.39,62678,others,5179,swedbank
210,568.34,47245,others,71798,others
210,2040.88,29424,handelsbanken,36371,handelsbanken
210,422.12,16796,swedbank,12621,swedbank
210,1087.72,38725,handelsbanken,33505,handelsbanken
210,442.6,73266,others,88563,others
210,1099.37,21486,swedbank,29518,handelsbanken
210,365.19,32532,handelsbanken,41093,handelsbanken
210,658.42,30477,handelsbanken,29514,handelsbanken
210,1034.38,48500,others,91808,others
210,888.25,32013,handelsbanken,80610,others
210,341.08,34461,handelsbanken,37801,handelsbanken
210,559.6,46728,others,71111,others
210,307.84,27216,swedbank,18100,swedbank
210,394.44,52971,others,51783,others
210,707.54,85127,others,42718,others
210,1165.31,57088,others,52148,others
210,1234.76,27598,swedbank,25819,swedbank
210,412.9,37676,handelsbanken,62365,others
210,1094.17,33685,handelsbanken,75435,others
210,960.78,55081,others,14394,swedbank
210,1126.72,75375,others,93919,others
210,1030.07,64298,others,34879,handelsbanken
210,426.81,26610,swedbank,82826,others
210,1239.81,34028,handelsbanken,68575,others
210,821.03,40344,handelsbanken,40421,handelsbanken
210,1611.51,74949,others,71078,others
210,338.34,44819,others,84851,others
210,1499.06,8497,swedbank,58523,others
210,1793.3,54214,others,83006,others
210,402.59,37179,handelsbanken,35389,handelsbanken
210,195.86,30442,handelsbanken,37541,handelsbanken
210,944.04,2558,swedbank,18351,swedbank
210,954.51,36984,handelsbanken,36096,handelsbanken
210,874.87,33152,handelsbanken,53310,others
210,876.42,10306,swedbank,40515,handelsbanken
210,1086.48,40027,handelsbanken,41130,handelsbanken
210,943.96,59080,others,40820,handelsbanken
210,157.17,31766,handelsbanken,28977,handelsbanken
210,1068.03,29908,handelsbanken,45069,others
210,754.53,16521,swedbank,45069,others
210,406.49,95050,others,84604,others
210,1379.22,84545,others,65165,others
210,535.09,38715,handelsbanken,37195,handelsbanken
210,1562.13,59956,others,19857,swedbank
210,968.63,9327,swedbank,21419,swedbank
210,540.27,8689,swedbank,8760,swedbank
210,609.64,99743,others,83510,handelsbanken
210,597.23,35370,handelsbanken,40651,handelsbanken
210,792.26,49128,others,17702,swedbank
210,319.6,96988,others,35669,handelsbanken
210,912.59,77562,others,20542,swedbank
210,737.33,99417,others,10201,swedbank
210,569.5,17954,swedbank,9372,swedbank
210,730.9,36849,handelsbanken,28343,handelsbanken
210,399.33,32407,handelsbanken,30699,handelsbanken
210,488.89,49412,others,76427,others
210,1108.57,71241,others,76005,others
210,935.73,33079,handelsbanken,40682,handelsbanken
210,335.57,19590,swedbank,17988,swedbank
210,423.74,29528,handelsbanken,36972,handelsbanken
210,425.18,5232,swedbank,18935,swedbank
210,985.69,85531,others,34073,handelsbanken
210,1192.82,71519,others,59666,others
210,1283.68,5453,swedbank,3818,swedbank
210,651.54,63730,others,19582,swedbank
210,527.36,36419,handelsbanken,34648,handelsbanken
210,720.53,35237,handelsbanken,36274,handelsbanken
210,970.92,62647,others,75541,others
210,58.87,24036,swedbank,49551,others
210,36.43,35739,handelsbanken,37487,handelsbanken
210,1280.18,82941,others,10580,swedbank
210,1080.06,82753,others,63071,others
210,1204.24,29637,handelsbanken,80225,others
210,100.57,11744,swedbank,90212,others
210,787.58,44792,others,13403,swedbank
210,1043.42,67333,others,60967,others
210,700.48,25728,swedbank,29832,handelsbanken
210,338.33,76610,others,91090,others
210,1033.68,14997,swedbank,6836,swedbank
210,412.79,14137,swedbank,3756,swedbank
210,1603.38,29129,handelsbanken,78157,others
210,1044.6,32939,handelsbanken,35395,handelsbanken
210,491.49,71058,others,12928,swedbank
210,1399.88,13789,swedbank,26520,swedbank
210,1633.22,6321,swedbank,58123,others
210,867.84,98596,others,38033,handelsbanken
210,1169.6,698,swedbank,14031,swedbank
210,562.7,90994,others,48610,others
210,341.25,36886,handelsbanken,6691,swedbank
210,907.22,34173,handelsbanken,34876,handelsbanken
210,841.73,64248,others,46395,others
210,751.79,45718,others,57500,others
210,927.41,54941,others,87896,others
210,986.76,27477,swedbank,34513,handelsbanken
210,188.86,65651,others,598,swedbank
210,1359.81,96887,others,71121,others
210,1452.93,29732,handelsbanken,19144,swedbank
210,1385.38,22256,swedbank,26996,swedbank
211,461.44,49627,others,92910,others
211,657.22,39965,handelsbanken,10074,swedbank
211,87.12,60558,others,14612,swedbank
211,1297.01,35771,handelsbanken,29990,handelsbanken
211,785.38,33543,handelsbanken,44760,others
211,839.01,87076,others,81375,others
211,1012.92,24916,swedbank,57401,others
211,1647.42,35181,handelsbanken,37634,handelsbanken
211,556.62,23788,swedbank,74748,others
211,531.27,39839,handelsbanken,36749,handelsbanken
211,1441.47,98184,others,71362,others
211,850.78,9066,swedbank,2522,swedbank
211,357.35,57869,others,99388,others
211,373.71,39572,handelsbanken,38160,handelsbanken
211,1447.12,80979,others,29505,handelsbanken
211,1034.91,242,swedbank,3454,swedbank
211,412.8,95335,others,39798,handelsbanken
211,1264.87,7804,swedbank,94675,others
211,717.28,86652,others,47494,others
211,469.4,17209,swedbank,15473,swedbank
211,1467.93,70421,others,26204,swedbank
211,1432.94,77299,others,37888,handelsbanken
211,1202.67,63028,others,40185,handelsbanken
211,667.3,90208,others,60143,others
211,298.96,87298,others,69353,others
211,1098.76,36233,handelsbanken,31589,handelsbanken
211,496.93,19458,swedbank,12673,swedbank
211,1061.8,76658,others,8394,swedbank
211,1124.65,26297,swedbank,69886,others
211,214.28,4144,swedbank,12954,swedbank
211,757.14,24412,swedbank,31571,handelsbanken
211,388.03,83649,others,66676,others
211,616.69,81023,others,35051,handelsbanken
211,1198.85,42718,others,69698,others
211,542.73,38502,handelsbanken,29266,handelsbanken
211,590.15,20344,swedbank,19604,swedbank
211,977.66,28440,handelsbanken,30254,handelsbanken
211,1059.35,14199,swedbank,7830,swedbank
211,1327.63,12311,swedbank,20484,swedbank
211,604.31,3330,swedbank,42512,others
211,215.37,14945,swedbank,6497,swedbank
211,761.37,39869,handelsbanken,36819,handelsbanken
211,725.51,11296,swedbank,22873,swedbank
211,65.33,7970,swedbank,73388,others
211,518.25,95921,others,69136,others
211,618.44,45331,others,87934,others
211,823.62,98829,others,34845,handelsbanken
211,326.22,37117,handelsbanken,9571,swedbank
211,816.71,52224,others,68336,others
211,319.72,58096,others,93116,others
211,899.57,22852,swedbank,8771,swedbank
211,505.02,83480,others,16565,swedbank
211,1056.88,13369,swedbank,86199,others
211,409.74,42777,others,80506,others
211,760.41,97211,others,46933,others
211,253.79,25501,swedbank,22877,swedbank
211,1292.08,5448,swedbank,67517,others
211,1205.1,24707,swedbank,40851,handelsbanken
211,77.33,8187,swedbank,78354,others
211,1179.18,90033,others,74320,others
211,573.74,45206,others,78120,others
211,251.48,12170,swedbank,69099,others
211,975.47,16772,swedbank,66841,others
211,1270.99,88369,others,56630,others
211,714.04,18585,swedbank,27214,swedbank
211,688.96,38484,handelsbanken,83029,others
211,542.17,22119,swedbank,91536,others
211,735.69,85132,others,59573,others
211,558.4,66022,others,13306,swedbank
211,1188.16,31053,handelsbanken,58187,others
212,273.94,35534,handelsbanken,35563,handelsbanken
212,563.35,51771,others,76459,others
212,614.95,33748,handelsbanken,29939,handelsbanken
212,1724.81,90541,others,37478,handelsbanken
212,1360.99,26273,swedbank,44357,others
212,813.57,51927,others,49964,others
212,742.17,21,swedbank,20258,swedbank
212,1074.9,30860,handelsbanken,28203,handelsbanken
212,746.43,95475,others,91636,others
212,702.09,15663,swedbank,388,swedbank
212,250.36,16764,swedbank,4768,swedbank
212,809.32,29946,handelsbanken,29786,handelsbanken
212,346.65,48916,others,37166,handelsbanken
212,1359.74,7934,swedbank,40118,handelsbanken
212,870.48,12722,swedbank,95382,others
212,1372.39,70002,others,64930,others
212,252.79,83492,others,24841,swedbank
212,876.95,77915,others,27784,handelsbanken
212,1025.35,30946,handelsbanken,29509,handelsbanken
212,1297.77,34565,handelsbanken,71192,others
212,637.42,26768,swedbank,74063,others
212,617.86,38585,handelsbanken,52295,others
212,610.26,29933,handelsbanken,33117,handelsbanken
212,754.97,99017,others,68386,others
212,626.47,39406,handelsbanken,34970,handelsbanken
212,1264.87,35325,handelsbanken,36777,handelsbanken
212,798.2,54691,others,13150,swedbank
212,2061.78,60287,others,10832,swedbank
212,1054.34,32701,handelsbanken,29281,handelsbanken
212,133.36,4698,swedbank,89068,others
212,724.86,71791,others,4784,swedbank
212,184.7,66857,others,27138,swedbank
212,1570.4,33001,handelsbanken,31500,handelsbanken
212,1293.09,96338,others,59766,others
212,1638.76,38346,handelsbanken,72477,others
212,1838.41,34780,handelsbanken,33226,handelsbanken
212,1092.23,34897,handelsbanken,35544,handelsbanken
212,603.11,87222,others,78176,others
212,264.11,57738,others,51199,others
212,417.48,38931,handelsbanken,55617,others
212,1385.23,30435,handelsbanken,31715,handelsbanken
212,1021.85,59743,others,96389,others
212,846.03,8436,swedbank,54876,others
212,1322.52,21134,swedbank,15786,swedbank
212,936.22,21451,swedbank,50518,others
212,920.82,48172,others,37208,handelsbanken
212,748.1,11769,others,6086,swedbank
212,1299.68,36447,handelsbanken,5382,swedbank
212,1048.32,86324,others,68637,others
212,564.59,33953,handelsbanken,36566,handelsbanken
212,874.87,77373,others,63764,others
212,300.9,69952,others,46142,others
212,1171.02,28198,handelsbanken,37569,handelsbanken
212,198.6,37732,handelsbanken,37997,handelsbanken
212,708.04,16198,swedbank,15219,swedbank
212,1124.68,22923,swedbank,17822,swedbank
212,362.58,27734,handelsbanken,30052,handelsbanken
212,1324.48,7647,swedbank,53525,others
212,799.73,31616,handelsbanken,29681,handelsbanken
212,297.99,20155,swedbank,54617,others
212,2061.77,39542,handelsbanken,30085,handelsbanken
212,482.0,6338,swedbank,14898,swedbank
212,731.35,9341,swedbank,22523,swedbank
212,589.51,33513,handelsbanken,38615,handelsbanken
212,433.54,26183,swedbank,10585,swedbank
212,1236.46,22364,swedbank,8712,swedbank
